indicator,country,countryiso3code,date,value,unit,obs_status,decimal
Poverty headcount ratio at national poverty lines (% of population),Bhutan,BTN,1963,,,,1
Poverty headcount ratio at national poverty lines (% of population),Bhutan,BTN,1962,,,,1
Poverty headcount ratio at national poverty lines (% of population),Bhutan,BTN,1961,,,,1
Poverty headcount ratio at national poverty lines (% of population),Bhutan,BTN,1960,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,2024,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,2023,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,2022,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,2021,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,2020,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,2019,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,2018,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,2017,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,2016,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,2015,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,2014,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,2013,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,2012,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,2011,21.9,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,2010,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,2009,29.8,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,2008,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,2007,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,2006,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,2005,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,2004,37.2,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,2003,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,2002,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,2001,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,2000,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1999,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1998,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1997,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1996,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1995,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1994,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1993,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1992,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1991,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1990,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1989,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1988,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1987,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1986,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1985,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1984,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1983,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1982,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1981,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1980,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1979,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1978,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1977,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1976,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1975,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1974,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1973,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1972,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1971,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1970,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1969,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1968,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1967,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1966,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1965,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1964,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1963,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1962,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1961,,,,1
Poverty headcount ratio at national poverty lines (% of population),India,IND,1960,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,2024,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,2023,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,2022,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,2021,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,2020,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,2019,14.3,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,2018,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,2017,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,2016,16.0,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,2015,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,2014,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,2013,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,2012,22.5,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,2011,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,2010,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,2009,28.4,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,2008,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,2007,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,2006,34.1,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,2005,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,2004,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,2003,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,2002,46.8,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,2001,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,2000,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1999,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1998,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1997,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1996,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1995,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1994,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1993,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1992,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1991,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1990,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1989,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1988,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1987,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1986,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1985,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1984,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1983,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1982,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1981,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1980,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1979,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1978,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1977,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1976,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1975,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1974,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1973,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1972,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1971,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1970,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1969,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1968,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1967,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1966,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1965,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1964,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1963,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1962,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1961,,,,1
Poverty headcount ratio at national poverty lines (% of population),Sri Lanka,LKA,1960,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,2024,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,2023,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,2022,20.3,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,2021,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,2020,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,2019,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,2018,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,2017,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,2016,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,2015,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,2014,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,2013,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,2012,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,2011,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,2010,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,2009,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,2008,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,2007,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,2006,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,2005,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,2004,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,2003,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,2002,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,2001,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,2000,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1999,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1998,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1997,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1996,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1995,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1994,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1993,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1992,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1991,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1990,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1989,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1988,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1987,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1986,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1985,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1984,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1983,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1982,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1981,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1980,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1979,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1978,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1977,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1976,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1975,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1974,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1973,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1972,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1971,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1970,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1969,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1968,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1967,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1966,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1965,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1964,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1963,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1962,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1961,,,,1
Poverty headcount ratio at national poverty lines (% of population),Nepal,NPL,1960,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,2024,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,2023,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,2022,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,2021,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,2020,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,2019,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,2018,21.9,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,2017,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,2016,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,2015,24.3,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,2014,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,2013,29.5,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,2012,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,2011,36.3,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,2010,36.8,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,2009,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,2008,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,2007,44.1,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,2006,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,2005,50.4,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,2004,51.7,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,2003,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,2002,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,2001,64.3,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,2000,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1999,,,,1
