indicator,country,countryiso3code,date,value,unit,obs_status,decimal
"Fertility rate, total (births per woman)",Cambodia,KHM,1974,4.797,,,1
"Fertility rate, total (births per woman)",Cambodia,KHM,1973,5.559,,,1
"Fertility rate, total (births per woman)",Cambodia,KHM,1972,5.943,,,1
"Fertility rate, total (births per woman)",Cambodia,KHM,1971,6.007,,,1
"Fertility rate, total (births per woman)",Cambodia,KHM,1970,6.071,,,1
"Fertility rate, total (births per woman)",Cambodia,KHM,1969,6.124,,,1
"Fertility rate, total (births per woman)",Cambodia,KHM,1968,6.165,,,1
"Fertility rate, total (births per woman)",Cambodia,KHM,1967,6.201,,,1
"Fertility rate, total (births per woman)",Cambodia,KHM,1966,6.237,,,1
"Fertility rate, total (births per woman)",Cambodia,KHM,1965,6.267,,,1
"Fertility rate, total (births per woman)",Cambodia,KHM,1964,6.288,,,1
"Fertility rate, total (births per woman)",Cambodia,KHM,1963,6.292,,,1
"Fertility rate, total (births per woman)",Cambodia,KHM,1962,6.301,,,1
"Fertility rate, total (births per woman)",Cambodia,KHM,1961,6.302,,,1
"Fertility rate, total (births per woman)",Cambodia,KHM,1960,6.313,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,2024,,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,2023,2.421,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,2022,2.455,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,2021,2.494,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,2020,2.535,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,2019,2.589,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,2018,2.633,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,2017,2.691,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,2016,2.744,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,2015,2.796,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,2014,2.802,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,2013,2.872,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,2012,2.953,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,2011,3.049,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,2010,3.137,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,2009,3.229,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,2008,3.331,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,2007,3.438,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,2006,3.559,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,2005,3.685,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,2004,3.898,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,2003,4.024,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,2002,4.132,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,2001,4.29,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,2000,4.429,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1999,4.639,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1998,4.792,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1997,4.961,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1996,5.148,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1995,5.355,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1994,5.598,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1993,5.798,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1992,5.9,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1991,5.986,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1990,6.057,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1989,6.102,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1988,6.158,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1987,6.205,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1986,6.255,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1985,6.328,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1984,6.37,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1983,6.376,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1982,6.369,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1981,6.35,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1980,6.332,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1979,6.314,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1978,6.298,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1977,6.293,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1976,6.289,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1975,6.287,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1974,6.289,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1973,6.281,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1972,6.284,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1971,6.295,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1970,6.31,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1969,6.301,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1968,6.298,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1967,6.306,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1966,6.307,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1965,6.316,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1964,6.313,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1963,6.318,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1962,6.313,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1961,6.31,,,1
"Fertility rate, total (births per woman)",Lao PDR,LAO,1960,6.292,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,2024,,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,2023,2.115,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,2022,2.131,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,2021,2.158,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,2020,2.179,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,2019,2.206,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,2018,2.228,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,2017,2.252,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,2016,2.27,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,2015,2.266,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,2014,2.252,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,2013,2.264,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,2012,2.276,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,2011,2.306,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,2010,2.335,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,2009,2.369,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,2008,2.404,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,2007,2.447,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,2006,2.471,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,2005,2.515,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,2004,2.588,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,2003,2.68,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,2002,2.765,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,2001,2.793,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,2000,2.813,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1999,2.851,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1998,2.912,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1997,2.985,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1996,3.058,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1995,3.127,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1994,3.204,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1993,3.281,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1992,3.354,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1991,3.432,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1990,3.504,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1989,3.593,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1988,3.67,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1987,3.861,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1986,4.081,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1985,4.316,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1984,4.517,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1983,4.633,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1982,4.662,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1981,4.688,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1980,4.789,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1979,4.897,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1978,4.985,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1977,5.069,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1976,5.159,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1975,5.249,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1974,5.341,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1973,5.435,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1972,5.527,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1971,5.615,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1970,5.682,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1969,5.747,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1968,5.797,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1967,5.842,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1966,5.876,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1965,5.912,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1964,5.907,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1963,5.905,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1962,5.904,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1961,5.9,,,1
"Fertility rate, total (births per woman)",Myanmar,MMR,1960,5.901,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,2024,,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,2023,1.55,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,2022,1.55,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,2021,1.555,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,2020,1.68,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,2019,1.777,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,2018,1.838,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,2017,1.893,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,2016,1.942,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,2015,2.008,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,2014,2.058,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,2013,2.07,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,2012,2.117,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,2011,2.153,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,2010,2.144,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,2009,2.223,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,2008,2.262,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,2007,2.252,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,2006,2.308,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,2005,2.391,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,2004,2.493,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,2003,2.601,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,2002,2.658,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,2001,2.807,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,2000,2.942,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1999,3.068,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1998,3.12,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1997,3.227,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1996,3.297,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1995,3.317,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1994,3.346,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1993,3.364,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1992,3.373,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1991,3.339,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1990,3.304,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1989,3.313,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1988,3.502,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1987,3.565,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1986,3.699,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1985,3.804,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1984,3.885,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1983,3.928,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1982,3.967,,,1
