indicator,country,countryiso3code,date,value,unit,obs_status,decimal
Poverty headcount ratio at national poverty lines (% of population),Brunei Darussalam,BRN,1974,,,,1
Poverty headcount ratio at national poverty lines (% of population),Brunei Darussalam,BRN,1973,,,,1
Poverty headcount ratio at national poverty lines (% of population),Brunei Darussalam,BRN,1972,,,,1
Poverty headcount ratio at national poverty lines (% of population),Brunei Darussalam,BRN,1971,,,,1
Poverty headcount ratio at national poverty lines (% of population),Brunei Darussalam,BRN,1970,,,,1
Poverty headcount ratio at national poverty lines (% of population),Brunei Darussalam,BRN,1969,,,,1
Poverty headcount ratio at national poverty lines (% of population),Brunei Darussalam,BRN,1968,,,,1
Poverty headcount ratio at national poverty lines (% of population),Brunei Darussalam,BRN,1967,,,,1
Poverty headcount ratio at national poverty lines (% of population),Brunei Darussalam,BRN,1966,,,,1
Poverty headcount ratio at national poverty lines (% of population),Brunei Darussalam,BRN,1965,,,,1
Poverty headcount ratio at national poverty lines (% of population),Brunei Darussalam,BRN,1964,,,,1
Poverty headcount ratio at national poverty lines (% of population),Brunei Darussalam,BRN,1963,,,,1
Poverty headcount ratio at national poverty lines (% of population),Brunei Darussalam,BRN,1962,,,,1
Poverty headcount ratio at national poverty lines (% of population),Brunei Darussalam,BRN,1961,,,,1
Poverty headcount ratio at national poverty lines (% of population),Brunei Darussalam,BRN,1960,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,2024,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,2023,9.4,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,2022,9.5,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,2021,10.1,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,2020,9.8,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,2019,9.4,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,2018,9.8,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,2017,10.6,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,2016,10.9,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,2015,11.2,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,2014,11.3,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,2013,11.4,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,2012,12.0,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,2011,12.5,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,2010,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,2009,14.1,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,2008,15.4,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,2007,16.6,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,2006,17.8,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,2005,16.0,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,2004,16.7,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,2003,17.4,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,2002,18.2,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,2001,18.4,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,2000,19.1,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1999,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1998,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1997,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1996,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1995,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1994,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1993,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1992,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1991,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1990,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1989,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1988,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1987,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1986,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1985,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1984,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1983,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1982,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1981,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1980,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1979,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1978,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1977,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1976,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1975,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1974,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1973,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1972,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1971,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1970,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1969,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1968,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1967,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1966,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1965,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1964,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1963,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1962,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1961,,,,1
Poverty headcount ratio at national poverty lines (% of population),Indonesia,IDN,1960,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,2024,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,2023,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,2022,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,2021,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,2020,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,2019,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,2018,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,2017,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,2016,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,2015,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,2014,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,2013,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,2012,17.7,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,2011,20.5,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,2010,22.1,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,2009,23.9,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,2008,34.0,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,2007,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,2006,45.0,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,2005,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,2004,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,2003,50.2,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,2002,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,2001,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,2000,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1999,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1998,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1997,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1996,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1995,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1994,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1993,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1992,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1991,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1990,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1989,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1988,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1987,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1986,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1985,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1984,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1983,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1982,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1981,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1980,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1979,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1978,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1977,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1976,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1975,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1974,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1973,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1972,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1971,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1970,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1969,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1968,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1967,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1966,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1965,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1964,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1963,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1962,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1961,,,,1
Poverty headcount ratio at national poverty lines (% of population),Cambodia,KHM,1960,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,2024,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,2023,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,2022,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,2021,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,2020,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,2019,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,2018,18.3,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,2017,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,2016,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,2015,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,2014,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,2013,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,2012,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,2011,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,2010,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,2009,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,2008,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,2007,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,2006,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,2005,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,2004,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,2003,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,2002,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,2001,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,2000,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1999,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1998,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1997,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1996,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1995,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1994,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1993,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1992,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1991,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1990,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1989,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1988,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1987,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1986,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1985,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1984,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1983,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1982,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1981,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1980,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1979,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1978,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1977,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1976,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1975,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1974,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1973,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1972,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1971,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1970,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1969,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1968,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1967,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1966,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1965,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1964,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1963,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1962,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1961,,,,1
Poverty headcount ratio at national poverty lines (% of population),Lao PDR,LAO,1960,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,2024,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,2023,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,2022,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,2021,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,2020,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,2019,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,2018,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,2017,24.8,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,2016,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,2015,32.1,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,2014,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,2013,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,2012,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,2011,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,2010,42.2,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,2009,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,2008,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,2007,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,2006,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,2005,48.2,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,2004,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,2003,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,2002,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,2001,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,2000,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1999,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1998,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1997,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1996,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1995,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1994,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1993,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1992,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1991,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1990,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1989,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1988,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1987,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1986,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1985,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1984,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1983,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1982,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1981,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1980,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1979,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1978,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1977,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1976,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1975,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1974,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1973,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1972,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1971,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1970,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1969,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1968,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1967,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1966,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1965,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1964,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1963,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1962,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1961,,,,1
Poverty headcount ratio at national poverty lines (% of population),Myanmar,MMR,1960,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,2024,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,2023,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,2022,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,2021,6.2,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,2020,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,2019,8.4,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,2018,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,2017,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,2016,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,2015,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,2014,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,2013,,,,1
