indicator,country,countryiso3code,date,value,unit,obs_status,decimal
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,2018,19.9,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,2017,20.7,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,2016,21.5,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,2015,22.3,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,2014,23.2,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,2013,24.1,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,2012,25.1,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,2011,26.1,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,2010,27.1,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,2009,28.2,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,2008,29.3,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,2007,30.5,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,2006,31.8,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,2005,33.2,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,2004,36.7,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,2003,36.1,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,2002,37.7,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,2001,39.5,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,2000,41.3,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1999,43.2,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1998,45.2,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1997,47.3,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1996,49.5,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1995,51.8,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1994,54.2,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1993,56.7,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1992,59.2,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1991,61.7,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1990,64.3,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1989,66.8,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1988,69.3,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1987,71.7,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1986,73.9,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1985,76.1,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1984,78.2,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1983,80.3,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1982,82.4,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1981,84.4,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1980,86.5,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1979,88.5,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1978,90.5,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1977,92.6,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1976,94.8,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1975,97.2,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1974,99.7,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1973,102.3,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1972,105.1,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1971,108.0,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1970,111.0,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1969,114.1,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1968,117.4,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1967,120.8,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1966,124.1,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1965,141.2,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1964,130.9,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1963,134.3,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1962,137.8,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1961,141.2,,,0
"Mortality rate, infant (per 1,000 live births)",Indonesia,IDN,1960,144.9,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,2024,,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,2023,20.3,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,2022,21.1,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,2021,21.9,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,2020,22.6,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,2019,23.5,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,2018,24.4,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,2017,25.4,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,2016,26.5,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,2015,27.7,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,2014,29.1,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,2013,30.8,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,2012,32.8,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,2011,35.1,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,2010,37.7,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,2009,40.6,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,2008,43.8,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,2007,47.1,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,2006,50.5,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,2005,54.5,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,2004,59.3,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,2003,65.0,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,2002,71.8,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,2001,79.4,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,2000,86.7,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1999,92.0,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1998,94.8,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1997,95.8,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1996,95.7,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1995,94.8,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1994,93.2,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1993,91.6,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1992,90.1,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1991,89.1,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1990,88.4,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1989,87.6,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1988,86.8,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1987,86.3,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1986,86.2,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1985,86.8,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1984,88.3,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1983,91.7,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1982,98.2,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1981,108.6,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1980,122.1,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1979,137.5,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1978,216.1,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1977,235.2,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1976,245.5,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1975,,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1974,,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1973,,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1972,,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1971,,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1970,,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1969,,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1968,,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1967,,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1966,,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1965,,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1964,,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1963,,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1962,,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1961,,,,0
"Mortality rate, infant (per 1,000 live births)",Cambodia,KHM,1960,,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,2024,,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,2023,35.2,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,2022,36.4,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,2021,37.7,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,2020,39.0,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,2019,40.4,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,2018,41.9,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,2017,43.5,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,2016,45.2,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,2015,47.1,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,2014,49.2,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,2013,51.4,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,2012,53.7,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,2011,56.1,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,2010,58.7,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,2009,61.3,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,2008,64.1,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,2007,66.9,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,2006,69.8,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,2005,72.7,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,2004,75.6,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,2003,78.4,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,2002,81.3,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,2001,84.1,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,2000,86.8,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1999,89.5,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1998,92.1,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1997,94.6,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1996,97.2,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1995,99.9,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1994,102.6,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1993,105.3,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1992,108.1,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1991,110.7,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1990,113.4,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1989,115.9,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1988,118.2,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1987,120.4,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1986,122.5,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1985,124.5,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1984,126.2,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1983,127.9,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1982,129.7,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1981,131.5,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1980,133.2,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1979,135.1,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1978,136.9,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1977,,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1976,,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1975,,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1974,,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1973,,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1972,,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1971,,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1970,,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1969,,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1968,,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1967,,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1966,,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1965,,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1964,,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1963,,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1962,,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1961,,,,0
"Mortality rate, infant (per 1,000 live births)",Lao PDR,LAO,1960,,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,2024,,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,2023,34.1,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,2022,35.2,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,2021,36.4,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,2020,37.6,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,2019,38.9,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,2018,40.2,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,2017,41.6,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,2016,43.1,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,2015,44.6,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,2014,46.3,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,2013,48.1,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,2012,50.0,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,2011,52.1,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,2010,54.2,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,2009,56.4,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,2008,70.8,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,2007,60.8,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,2006,62.9,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,2005,65.0,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,2004,66.9,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,2003,68.8,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,2002,70.5,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,2001,72.3,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,2000,73.9,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1999,75.5,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1998,77.2,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1997,78.8,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1996,80.6,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1995,82.3,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1994,84.0,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1993,85.7,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1992,87.4,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1991,89.0,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1990,90.6,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1989,92.0,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1988,93.4,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1987,94.6,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1986,95.8,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1985,97.1,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1984,98.3,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1983,99.6,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1982,101.1,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1981,102.5,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1980,104.2,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1979,105.9,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1978,107.7,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1977,109.7,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1976,111.7,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1975,113.8,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1974,115.9,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1973,117.8,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1972,119.6,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1971,121.4,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1970,123.0,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1969,124.7,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1968,126.4,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1967,,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1966,,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1965,,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1964,,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1963,,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1962,,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1961,,,,0
"Mortality rate, infant (per 1,000 live births)",Myanmar,MMR,1960,,,,0
"Mortality rate, infant (per 1,000 live births)",Malaysia,MYS,2024,,,,0
"Mortality rate, infant (per 1,000 live births)",Malaysia,MYS,2023,6.8,,,0
